Order ID,Order Date,Order Priority,Product Category,Product Sub-Category,Product Name,Quantity ordered new,Product Container,Ship Mode,Ship Date
89415,2015-06-11,High,Office Supplies,Paper,Xerox 1881,12,Small Box,Regular Air,2015-06-12
56486,2015-05-28,Critical,Office Supplies,Paper,Xerox 1947,16,Small Box,Regular Air,2015-05-29
7623,2015-04-28,Critical,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,32,Large Box,Regular Air,2015-04-30
7623,2015-04-28,Critical,Technology,Computer Peripherals,US Robotics 56K V.92 Internal PCI Faxmodem,67,Small Box,Regular Air,2015-04-30
7623,2015-04-28,Critical,Office Supplies,Paper,Xerox 1941,58,Small Box,Regular Air,2015-04-29
86346,2015-04-28,Critical,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,8,Large Box,Regular Air,2015-04-30
86346,2015-04-28,Critical,Technology,Computer Peripherals,US Robotics 56K V.92 Internal PCI Faxmodem,17,Small Box,Regular Air,2015-04-30
86346,2015-04-28,Critical,Office Supplies,Paper,Xerox 1941,14,Small Box,Regular Air,2015-04-29
89071,2015-01-09,Critical,Office Supplies,Envelopes,Staples Brown Kraft Recycled Clasp Envelopes,1,Small Box,Regular Air,2015-01-10
89071,2015-01-09,Critical,Office Supplies,Pens & Art Supplies,4009® Highlighters by Sanford,11,Wrap Bag,Regular Air,2015-01-10
89128,2015-01-15,Low,Office Supplies,Paper,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),10,Small Box,Regular Air,2015-01-20
89128,2015-01-15,Low,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",12,Wrap Bag,Regular Air,2015-01-20
89129,2015-01-16,Not Specified,Furniture,Office Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp",5,Large Box,Regular Air,2015-01-18
89129,2015-01-16,Not Specified,Office Supplies,Paper,Xerox 1906,7,Small Box,Regular Air,2015-01-18
89129,2015-01-16,Not Specified,Office Supplies,"Scissors, Rulers and Trimmers","Acme® 8"" Straight Scissors",14,Small Pack,Regular Air,2015-01-19
89130,2015-03-13,Critical,Office Supplies,Storage & Organization,"Hot File® 7-Pocket, Floor Stand",22,Small Box,Regular Air,2015-03-16
86102,2015-05-15,Not Specified,Technology,Computer Peripherals,Keytronic 105-Key Spanish Keyboard,17,Small Box,Regular Air,2015-05-18
86102,2015-05-15,Not Specified,Office Supplies,"Scissors, Rulers and Trimmers","*Staples* vLetter Openers, 2/Pack",8,Wrap Bag,Regular Air,2015-05-17
86101,2015-02-04,Medium,Office Supplies,Binders and Binder Accessories,"GBC White Gloss Covers, Plain Front",12,Small Box,Regular Air,2015-02-05
86104,2015-06-06,High,Office Supplies,Paper,Xerox 1995,12,Small Box,Regular Air,2015-06-07
86103,2015-02-12,High,Furniture,Chairs & Chairmats,Hon Every-Day® Chair Series Swivel Task Chairs,2,Jumbo Drum,Delivery Truck,2015-02-14
89789,2015-03-05,High,Furniture,Chairs & Chairmats,SAFCO Arco Folding Chair,10,Large Box,Express Air,2015-03-07
86662,2015-02-03,Medium,Technology,Telephones and Communication,i2000,11,Small Box,Regular Air,2015-02-05
88447,2015-02-26,Medium,Technology,Computer Peripherals,"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",6,Small Pack,Regular Air,2015-02-28
88447,2015-02-26,Medium,Technology,Copiers and Fax,Sharp AL-1530CS Digital Copier,5,Large Box,Regular Air,2015-02-27
88449,2015-05-24,Not Specified,Technology,Telephones and Communication,Accessory25,9,Wrap Bag,Regular Air,2015-05-26
88448,2015-01-14,Low,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",9,Wrap Bag,Regular Air,2015-01-19
91376,2015-03-02,Not Specified,Furniture,Chairs & Chairmats,Hon 4700 Series Mobuis™ Mid-Back Task Chairs with Adjustable Arms,14,Jumbo Drum,Delivery Truck,2015-03-03
88191,2015-06-01,High,Furniture,Chairs & Chairmats,Hon Every-Day® Chair Series Swivel Task Chairs,15,Jumbo Drum,Delivery Truck,2015-06-03
88191,2015-06-01,High,Furniture,Office Furnishings,Artistic Insta-Plaque,12,Small Pack,Regular Air,2015-06-03
88192,2015-02-14,Critical,Office Supplies,Pens & Art Supplies,Newell 307,22,Wrap Bag,Regular Air,2015-02-15
14756,2015-02-28,Low,Furniture,Office Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",4,Small Pack,Regular Air,2015-02-28
88241,2015-01-07,Medium,Furniture,Bookcases,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,2,Jumbo Box,Delivery Truck,2015-01-08
88239,2015-05-07,Medium,Technology,Computer Peripherals,Gyration Ultra Professional Cordless Optical Suite,2,Small Box,Regular Air,2015-05-09
88240,2015-06-11,Not Specified,Office Supplies,Paper,Xerox 1932,5,Small Box,Regular Air,2015-06-11
88240,2015-06-11,Not Specified,Office Supplies,Pens & Art Supplies,4009® Highlighters by Sanford,9,Wrap Bag,Regular Air,2015-06-14
41253,2015-05-07,Medium,Technology,Computer Peripherals,Gyration Ultra Professional Cordless Optical Suite,7,Small Box,Regular Air,2015-05-09
53476,2015-06-11,Not Specified,Office Supplies,Paper,Xerox 1932,21,Small Box,Regular Air,2015-06-11
53476,2015-06-11,Not Specified,Office Supplies,Pens & Art Supplies,4009® Highlighters by Sanford,36,Wrap Bag,Regular Air,2015-06-14
53476,2015-06-11,Not Specified,Office Supplies,Pens & Art Supplies,Newell 310,71,Wrap Bag,Regular Air,2015-06-12
53476,2015-06-11,Not Specified,Office Supplies,Storage & Organization,Fellowes Staxonsteel® Drawer Files,63,Small Box,Express Air,2015-06-11
12480,2015-01-07,Medium,Furniture,Bookcases,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,10,Jumbo Box,Delivery Truck,2015-01-08
48483,2015-06-10,Critical,Office Supplies,Pens & Art Supplies,"Quartet Alpha® White Chalk, 12/Pack",33,Wrap Bag,Express Air,2015-06-11
89879,2015-04-20,High,Technology,Telephones and Communication,i1000,14,Small Box,Express Air,2015-04-22
89880,2015-06-24,Not Specified,Office Supplies,Binders and Binder Accessories,"Wilson Jones Hanging View Binder, White, 1""",18,Small Box,Regular Air,2015-06-25
89880,2015-06-24,Not Specified,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,5,Small Box,Regular Air,2015-06-25
88380,2015-05-18,High,Technology,Computer Peripherals,Zoom V.92 V.44 PCI Internal Controllerless FaxModem,3,Small Box,Express Air,2015-05-19
91219,2015-01-24,Low,Office Supplies,Appliances,"Eureka Hand Vacuum, Bagless",6,Small Box,Regular Air,2015-01-29
86220,2015-01-19,Critical,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,5,Small Box,Regular Air,2015-01-21
86221,2015-05-24,High,Office Supplies,Appliances,Kensington 6 Outlet SmartSocket Surge Protector,3,Small Box,Express Air,2015-05-25
86221,2015-05-24,High,Technology,Computer Peripherals,"Imation Neon Mac Format Diskettes, 10/Pack",12,Small Pack,Express Air,2015-05-25
86221,2015-05-24,High,Furniture,Tables,Bevis Boat-Shaped Conference Table,9,Jumbo Box,Delivery Truck,2015-05-25
86222,2015-06-17,Critical,Office Supplies,Storage & Organization,"File Shuttle II and Handi-File, Black",6,Small Box,Express Air,2015-06-18
89314,2015-04-08,Critical,Office Supplies,Paper,Xerox 1932,10,Small Box,Regular Air,2015-04-09
89315,2015-06-17,Low,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,10,Medium Box,Express Air,2015-06-19
89316,2015-02-28,Low,Office Supplies,Labels,Avery 498,5,Small Box,Regular Air,2015-02-28
89988,2015-03-25,Critical,Technology,Telephones and Communication,Accessory17,1,Wrap Bag,Regular Air,2015-03-27
86327,2015-03-20,Critical,Office Supplies,Labels,Avery 481,19,Small Box,Regular Air,2015-03-21
86327,2015-03-20,Critical,Office Supplies,Paper,Xerox 1976,13,Small Box,Regular Air,2015-03-21
86327,2015-03-20,Critical,Technology,Telephones and Communication,V3682,12,Small Box,Regular Air,2015-03-22
548,2015-03-20,Critical,Office Supplies,Labels,Avery 481,75,Small Box,Regular Air,2015-03-21
548,2015-03-20,Critical,Office Supplies,Paper,Xerox 1976,53,Small Box,Regular Air,2015-03-21
548,2015-03-20,Critical,Technology,Telephones and Communication,V3682,47,Small Box,Regular Air,2015-03-22
86860,2015-05-17,Not Specified,Office Supplies,Binders and Binder Accessories,GBC Recycled Grain Textured Covers,17,Small Box,Regular Air,2015-05-18
86860,2015-05-17,Not Specified,Office Supplies,Paper,Xerox 1881,9,Small Box,Regular Air,2015-05-17
86860,2015-05-17,Not Specified,Office Supplies,Pens & Art Supplies,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,13,Small Pack,Express Air,2015-05-19
86432,2015-06-30,Critical,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",11,Jumbo Drum,Delivery Truck,2015-07-02
90160,2015-06-14,Not Specified,Office Supplies,Binders and Binder Accessories,GBC ProClick™ 150 Presentation Binding System,9,Small Box,Regular Air,2015-06-14
87287,2015-01-07,Low,Office Supplies,Binders and Binder Accessories,"Wilson Jones Hanging View Binder, White, 1""",8,Small Box,Regular Air,2015-01-09
87286,2015-05-30,Not Specified,Office Supplies,Binders and Binder Accessories,GBC VeloBinder Electric Binding Machine,11,Small Box,Regular Air,2015-05-31
87285,2015-01-05,High,Technology,Office Machines,Canon S750 Color Inkjet Printer,2,Jumbo Drum,Delivery Truck,2015-01-07
89810,2015-06-25,Low,Office Supplies,Envelopes,Colored Envelopes,9,Small Box,Regular Air,2015-06-30
86790,2015-06-22,High,Furniture,Chairs & Chairmats,Global Ergonomic Managers Chair,3,Jumbo Drum,Delivery Truck,2015-06-23
86794,2015-05-17,Medium,Office Supplies,Appliances,"Acco Smartsocket™ Table Surge Protector, 6 Color-Coded Adapter Outlets",40,Small Box,Regular Air,2015-05-18
86789,2015-01-16,Medium,Office Supplies,Binders and Binder Accessories,Fellowes Black Plastic Comb Bindings,12,Small Box,Regular Air,2015-01-17
86789,2015-01-16,Medium,Office Supplies,Rubber Bands,Assorted Color Push Pins,10,Wrap Bag,Regular Air,2015-01-17
86792,2015-03-04,Critical,Office Supplies,Binders and Binder Accessories,3M Organizer Strips,4,Small Box,Regular Air,2015-03-04
86792,2015-03-04,Critical,Technology,Computer Peripherals,"Imation 3.5 IBM Diskettes, 10/Box",5,Small Pack,Express Air,2015-03-07
86792,2015-03-04,Critical,Furniture,Office Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",10,Small Pack,Regular Air,2015-03-05
86792,2015-03-04,Critical,Technology,Telephones and Communication,300 Series Non-Flip,22,Small Box,Regular Air,2015-03-05
86791,2015-02-22,Critical,Furniture,Chairs & Chairmats,"Global Leather & Oak Executive Chair, Burgundy",23,Jumbo Drum,Delivery Truck,2015-02-22
86795,2015-06-08,Not Specified,Office Supplies,Binders and Binder Accessories,Ibico Hi-Tech Manual Binding System,8,Small Box,Regular Air,2015-06-09
86796,2015-06-19,Not Specified,Office Supplies,Appliances,Eureka Disposable Bags for Sanitaire® Vibra Groomer I® Upright Vac,22,Small Box,Express Air,2015-06-21
86793,2015-05-02,Critical,Furniture,Chairs & Chairmats,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,31,Jumbo Drum,Delivery Truck,2015-05-05
86369,2015-06-01,Low,Office Supplies,"Scissors, Rulers and Trimmers","Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",13,Small Pack,Regular Air,2015-06-08
86369,2015-06-01,Low,Office Supplies,Storage & Organization,Tennsco Industrial Shelving,15,Large Box,Express Air,2015-06-03
86368,2015-03-24,Medium,Office Supplies,Storage & Organization,Decoflex Hanging Personal Folder File,2,Small Box,Regular Air,2015-03-25
85850,2015-01-04,Critical,Office Supplies,Binders and Binder Accessories,Cardinal Poly Pocket Divider Pockets for Ring Binders,4,Small Box,Regular Air,2015-01-05
85850,2015-01-04,Critical,Office Supplies,Paper,"""While you Were Out"" Message Book, One Form per Page",11,Wrap Bag,Express Air,2015-01-06
89716,2015-01-14,Medium,Furniture,Office Furnishings,Telescoping Adjustable Floor Lamp,7,Large Box,Regular Air,2015-01-14
89716,2015-01-14,Medium,Furniture,Chairs & Chairmats,Hon 4070 Series Pagoda™ Round Back Stacking Chairs,6,Jumbo Drum,Delivery Truck,2015-01-16
88543,2015-06-03,Not Specified,Furniture,Tables,Bevis Rectangular Conference Tables,9,Jumbo Box,Delivery Truck,2015-06-03
88544,2015-02-04,Critical,Technology,Office Machines,Okidata Pacemark 4410N Wide Format Dot Matrix Printer,1,Jumbo Box,Delivery Truck,2015-02-05
88544,2015-02-04,Critical,Office Supplies,"Scissors, Rulers and Trimmers",Acme Galleria® Hot Forged Steel Scissors with Colored Handles,4,Small Pack,Regular Air,2015-02-05
88545,2015-02-16,Not Specified,Office Supplies,Pens & Art Supplies,"BOSTON® Ranger® #55 Pencil Sharpener, Black",18,Small Box,Express Air,2015-02-18
88546,2015-02-28,Medium,Office Supplies,"Scissors, Rulers and Trimmers","Fiskars 8"" Scissors, 2/Pack",7,Small Pack,Regular Air,2015-02-28
88547,2015-03-11,Medium,Office Supplies,Binders and Binder Accessories,Avery Hanging File Binders,10,Small Box,Regular Air,2015-03-12
88548,2015-03-29,High,Furniture,Office Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",1,Small Pack,Regular Air,2015-04-02
86899,2015-01-26,High,Technology,Office Machines,Canon MP41DH Printing Calculator,8,Medium Box,Express Air,2015-01-27
86900,2015-05-28,Critical,Office Supplies,Storage & Organization,Portfile® Personal File Boxes,11,Small Box,Regular Air,2015-05-30
86901,2015-03-30,Critical,Office Supplies,Pens & Art Supplies,Boston 1730 StandUp Electric Pencil Sharpener,21,Small Pack,Regular Air,2015-03-30
86898,2015-01-20,Critical,Office Supplies,Appliances,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",9,Small Box,Regular Air,2015-01-21
86899,2015-01-26,High,Furniture,Chairs & Chairmats,"Global Stack Chair without Arms, Black",4,Jumbo Drum,Delivery Truck,2015-01-27
86899,2015-01-26,High,Office Supplies,Storage & Organization,Fellowes Neat Ideas® Storage Cubes,10,Large Box,Regular Air,2015-01-27
86902,2015-04-19,Critical,Technology,Computer Peripherals,Gyration RF Keyboard,23,Small Box,Regular Air,2015-04-21
86491,2015-06-19,Not Specified,Furniture,Chairs & Chairmats,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,14,Jumbo Drum,Delivery Truck,2015-06-20
86491,2015-06-19,Not Specified,Office Supplies,Paper,Xerox 1922,15,Small Box,Regular Air,2015-06-21
86491,2015-06-19,Not Specified,Office Supplies,Pens & Art Supplies,Fluorescent Highlighters by Dixon,11,Wrap Bag,Regular Air,2015-06-21
86490,2015-04-13,Critical,Office Supplies,Paper,"Array® Parchment Paper, Assorted Colors",1,Small Box,Express Air,2015-04-14
86489,2015-02-13,Medium,Office Supplies,Paper,Southworth Structures Collection™,12,Small Box,Regular Air,2015-02-13
90820,2015-05-04,High,Technology,Computer Peripherals,Micro Innovations 104 Keyboard,19,Small Box,Regular Air,2015-05-06
90821,2015-06-25,Low,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,22,Jumbo Box,Delivery Truck,2015-07-01
90821,2015-06-25,Low,Office Supplies,Envelopes,Park Ridge™ Embossed Executive Business Envelopes,22,Small Box,Regular Air,2015-07-01
90818,2015-03-14,Not Specified,Furniture,Office Furnishings,Deflect-o Glass Clear Studded Chair Mats,9,Medium Box,Regular Air,2015-03-16
90819,2015-03-31,Critical,Office Supplies,Pens & Art Supplies,Prang Dustless Chalk Sticks,5,Wrap Bag,Regular Air,2015-04-02
86989,2015-06-12,Low,Office Supplies,Paper,Xerox 1906,11,Small Box,Regular Air,2015-06-19
89025,2015-03-02,High,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",1,Jumbo Box,Delivery Truck,2015-03-04
86447,2015-03-18,Critical,Technology,Telephones and Communication,1726 Digital Answering Machine,5,Medium Box,Regular Air,2015-03-18
86448,2015-04-10,High,Office Supplies,Envelopes,"Tyvek ® Top-Opening Peel & Seel ® Envelopes, Gray",9,Small Box,Regular Air,2015-04-12
89805,2015-03-10,Medium,Office Supplies,Paper,Xerox 1961,9,Small Box,Regular Air,2015-03-11
89805,2015-03-10,Medium,Office Supplies,Paper,Xerox 1991,6,Small Box,Regular Air,2015-03-12
24294,2015-02-02,Not Specified,Technology,Office Machines,Hewlett-Packard Deskjet 6122 Color Inkjet Printer,43,Jumbo Drum,Delivery Truck,2015-02-03
90850,2015-02-02,Not Specified,Technology,Office Machines,Hewlett-Packard Deskjet 6122 Color Inkjet Printer,11,Jumbo Drum,Delivery Truck,2015-02-03
87933,2015-03-30,Low,Office Supplies,Pens & Art Supplies,Newell 315,10,Wrap Bag,Regular Air,2015-04-03
87933,2015-03-30,Low,Technology,Computer Peripherals,Microsoft Natural Keyboard Elite,6,Small Box,Regular Air,2015-04-04
87934,2015-05-21,Not Specified,Furniture,Chairs & Chairmats,"Lifetime Advantage™ Folding Chairs, 4/Carton",7,Large Box,Express Air,2015-05-23
87935,2015-05-28,Not Specified,Office Supplies,Paper,Xerox 1932,23,Small Box,Regular Air,2015-05-29
90739,2015-06-28,Critical,Technology,Computer Peripherals,"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",8,Small Pack,Express Air,2015-06-29
91522,2015-02-15,High,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,12,Small Box,Regular Air,2015-02-16
91522,2015-02-15,High,Technology,Telephones and Communication,Accessory37,23,Wrap Bag,Regular Air,2015-02-16
90815,2015-04-12,Not Specified,Office Supplies,Pens & Art Supplies,Sanford Liquid Accent Highlighters,7,Wrap Bag,Regular Air,2015-04-13
90814,2015-03-19,High,Technology,Computer Peripherals,"80 Minute CD-R Spindle, 100/Pack - Staples",8,Small Pack,Express Air,2015-03-19
90814,2015-03-19,High,Technology,Computer Peripherals,"Imation Neon Mac Format Diskettes, 10/Pack",17,Small Pack,Regular Air,2015-03-20
86508,2015-04-01,Critical,Furniture,Chairs & Chairmats,Novimex Fabric Task Chair,2,Jumbo Drum,Delivery Truck,2015-04-02
86507,2015-01-14,Not Specified,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",4,Jumbo Drum,Delivery Truck,2015-01-14
86507,2015-01-14,Not Specified,Office Supplies,Envelopes,Tyvek® Side-Opening Peel & Seel® Expanding Envelopes,2,Small Box,Regular Air,2015-01-15
86507,2015-01-14,Not Specified,Furniture,Office Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",1,Small Pack,Express Air,2015-01-16
86507,2015-01-14,Not Specified,Office Supplies,Pens & Art Supplies,Newell 336,4,Wrap Bag,Regular Air,2015-01-15
86509,2015-06-28,Medium,Technology,Computer Peripherals,"Verbatim DVD-R, 3.95GB, SR, Mitsubishi Branded, Jewel",12,Small Pack,Regular Air,2015-06-30
87435,2015-01-21,Not Specified,Office Supplies,Binders and Binder Accessories,Large Capacity Hanging Post Binders,15,Small Box,Regular Air,2015-01-22
87435,2015-01-21,Not Specified,Technology,Computer Peripherals,"Imation 3.5"" DS/HD IBM Formatted Diskettes, 50/Pack",9,Small Pack,Regular Air,2015-01-23
87436,2015-06-13,Critical,Office Supplies,Binders and Binder Accessories,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",10,Small Box,Express Air,2015-06-13
87436,2015-06-13,Critical,Office Supplies,Paper,Xerox 1916,21,Small Box,Express Air,2015-06-14
89564,2015-06-04,Low,Technology,Telephones and Communication,8890,5,Small Box,Regular Air,2015-06-06
88329,2015-06-10,High,Technology,Computer Peripherals,"Imation 3.5"" DS-HD Macintosh Formatted Diskettes, 10/Pack",3,Small Pack,Regular Air,2015-06-10
88330,2015-04-01,Low,Office Supplies,Paper,Array® Memo Cubes,4,Wrap Bag,Regular Air,2015-04-01
